tenant_id,age,city_tier,employer_type,income_monthly,rent_amount,deposit_multiple,lease_term_months,tenure_months_on_platform,avg_days_late,late_payment_rate,failed_txn_rate,payment_method,rent_to_income,default_flag,dpd_next_month
1464,22,Tier1,SME,66239,12298,2,17,6,3,0.05791674475896379,0.05196885622643841,NetBanking,0.18566101541388005,0,0
1465,49,Tier1,SME,102658,35771,1,20,15,2,0.10144883706112963,0.20923335187641598,UPI,0.3484482456311247,0,2
1466,24,Tier1,MNC,90713,28062,1,14,12,0,0.21328181297459234,0.038692311251227345,Card,0.30934926636755483,0,2
1467,42,Tier1,SME,49745,19899,2,11,12,1,0.12416138337284384,0.059358231930518125,UPI,0.4000201025228666,0,1
1468,34,Tier1,SME,45760,9680,0,11,11,1,0.04433900911359646,0.1585104471134053,UPI,0.21153846153846154,0,1
1469,47,Tier1,Gig,62004,11539,1,17,11,5,0.2775542609274128,0.04715397666880461,UPI,0.1861008967163409,0,3
1470,23,Tier1,SME,56689,14660,0,18,13,3,0.1996960889801816,0.18637104653361067,NetBanking,0.2586039619679303,0,1
1471,51,Tier3,Gig,83994,28652,2,14,4,0,0.30298964977643955,0.03984813753293126,UPI,0.34111960378122247,0,1
1472,44,Tier1,SME,74791,22122,1,10,9,1,0.24400960061386845,0.0691509445706975,Card,0.2957842521158963,0,0
1473,36,Tier2,Gig,26155,4696,0,13,2,2,0.07662576438164308,0.04608218092462179,UPI,0.17954502007264386,0,2
1474,28,Tier1,MNC,69173,11855,2,11,6,2,0.10531213996413427,0.3502744205714785,UPI,0.17138189756118716,0,1
1475,54,Tier1,MNC,56418,19932,0,7,5,1,0.20084292509849092,0.17307509270496768,UPI,0.35329150271190046,0,2
1476,31,Tier1,MNC,60742,14522,2,13,3,2,0.21597801877875564,0.01340998149845151,UPI,0.23907675084784827,0,2
1477,37,Tier1,MNC,64978,22797,1,21,9,0,0.19937695922258944,0.18105197030260056,NetBanking,0.3508418233863769,0,2
1478,34,Tier1,Gig,83974,20025,2,17,7,1,0.06370009292379268,0.054014028639013244,NetBanking,0.23846666825445972,0,3
1479,28,Tier1,Startup,79555,19446,1,8,8,3,0.19779386183623626,0.23218045163976375,UPI,0.2444346678398592,0,2
1480,35,Tier2,Startup,45005,9583,0,21,15,0,0.08146962238497746,0.07384729604960351,UPI,0.21293189645594934,0,2
1481,26,Tier1,SME,58827,26184,1,9,6,6,0.25428000969573067,0.0476107922027135,UPI,0.44510173899739913,0,4
1482,21,Tier1,SME,51029,7900,3,17,2,6,0.17216494168144553,0.11279219055151862,NetBanking,0.1548139293343001,0,3
1483,30,Tier2,Startup,26363,4960,2,16,14,2,0.07702935648437172,0.04314410155227519,Card,0.18814247240450632,0,0
1484,24,Tier1,Gig,57812,23176,1,19,3,3,0.07948754503779261,0.16769043320905805,UPI,0.4008856292811181,1,107
1485,35,Tier1,SME,96895,18550,1,19,17,1,0.27905876964236254,0.05088485952814857,UPI,0.19144434697352805,0,1
1486,50,Tier1,Startup,25759,6032,1,11,11,5,0.30920219325599485,0.02870218501343597,UPI,0.2341705811561008,0,0
1487,26,Tier1,MNC,59518,13619,1,19,4,2,0.17471464822056001,0.11329700519751736,UPI,0.228821532981619,0,0
1488,21,Tier1,Gig,58877,21142,1,16,10,1,0.22014733183185023,0.11774001865598459,UPI,0.35908758938125246,0,0
1489,24,Tier3,MNC,65754,17974,2,12,16,2,0.11249022668301804,0.10177876282796021,UPI,0.2733521915016577,1,102
1490,38,Tier3,SME,40745,16386,0,7,16,1,0.220247820109382,0.03717884289294775,UPI,0.402159774205424,0,3
1491,30,Tier3,Gig,31497,11787,2,16,7,2,0.559836465666926,0.12286365594886564,UPI,0.37422611677302603,0,1
1492,37,Tier1,MNC,32428,10030,0,14,0,4,0.23094091966976507,0.03724649202899349,Card,0.3093006044159368,1,69
1493,21,Tier1,MNC,86618,19464,2,14,1,2,0.3305311794262177,0.030693615339996382,UPI,0.22471079914105613,0,3
1494,32,Tier1,SME,40346,15643,1,18,15,2,0.05876924438500428,0.14716825807485961,Card,0.387721211520349,0,4
1495,34,Tier1,SME,50008,20493,0,18,11,1,0.1794547442126331,0.058567884212914444,UPI,0.40979443289073747,0,1
1496,35,Tier1,Gig,102092,40927,2,9,13,1,0.07272000643976859,0.015401212004239098,UPI,0.4008835168279591,1,104
1497,39,Tier1,Gig,45314,7500,1,11,12,4,0.04352378829335498,0.0782876530532794,UPI,0.1655117623692457,0,3
1498,47,Tier1,SME,66847,24023,2,22,13,3,0.11552572277450623,0.018921004772330552,NetBanking,0.35937289631546665,0,2
1499,36,Tier1,Gig,81276,29355,2,16,9,3,0.33612149858892454,0.2509090481718734,Card,0.3611767311383434,0,2
1500,49,Tier1,Startup,80314,34769,3,13,6,4,0.15625667868000265,0.014020864267459049,Card,0.43291331523769205,0,1
1501,39,Tier2,Gig,33368,7642,2,23,4,2,0.1146277045274736,0.03192099175217272,NetBanking,0.2290218173099976,0,3
1502,29,Tier1,MNC,45732,17648,1,18,5,0,0.15446110876884186,0.07375696754570386,UPI,0.3859004635703665,0,3
1503,28,Tier3,SME,66047,23560,1,21,13,2,0.18204993525931418,0.036857084712738894,Card,0.3567156721728466,0,3
1504,31,Tier1,MNC,98580,40774,2,14,0,0,0.12858213921560077,0.031048882443410385,NetBanking,0.4136133089876243,0,2
1505,41,Tier2,MNC,44769,16026,1,8,2,0,0.18258733867510155,0.0727352980379882,Wallet,0.3579709173758628,0,0
1506,29,Tier1,Startup,50127,20338,2,19,14,0,0.3585105537308634,0.1097630143674044,UPI,0.4057294472041016,0,1
1507,52,Tier1,MNC,68391,17636,1,20,11,3,0.2885672154266072,0.10396080656723053,Card,0.25787018759778335,0,0
1508,37,Tier1,SME,72393,14282,2,16,2,6,0.22321865163749663,0.07800072669292969,UPI,0.19728426781594904,0,0
1509,50,Tier1,Startup,73605,19064,1,13,0,3,0.6123795666991065,0.12673047169820906,UPI,0.25900414374023506,0,1
1510,44,Tier2,MNC,43072,16992,0,8,4,1,0.178498022526902,0.0545592261005229,UPI,0.39450222882615155,0,1
1511,32,Tier1,SME,49359,9353,3,10,2,2,0.2340311262292956,0.2864588425323053,UPI,0.18948925221337548,0,1
1512,28,Tier1,Startup,64310,21954,2,22,4,2,0.3121635725279205,0.07745760147403888,NetBanking,0.34137770175711396,0,2
1513,46,Tier3,Gig,85246,38042,1,9,14,3,0.3705311844365547,0.12751650212722213,NetBanking,0.44626140815991366,0,1
1514,32,Tier1,MNC,55230,23114,1,17,15,2,0.3128245060097929,0.02539412703334062,Wallet,0.4185044359949303,0,1
1515,29,Tier2,Gig,59553,20924,2,17,5,4,0.2074620358389666,0.09399098554640614,UPI,0.35135089751985626,0,1
1516,52,Tier2,Gig,39481,15310,1,14,5,1,0.23279500552474403,0.023274678022596997,UPI,0.3877814645019123,0,5
1517,37,Tier1,Startup,97264,17988,2,23,14,1,0.21344165068279491,0.2296852594320156,Card,0.18493995722980752,0,2
1518,22,Tier1,SME,63085,18903,2,18,7,2,0.07414686510306175,0.15958297523180603,UPI,0.29964333835301576,0,3
1519,37,Tier1,Startup,81555,25247,1,23,3,2,0.15454851218128804,0.1214377373144204,Card,0.30957022868003187,0,2
1520,36,Tier2,Gig,60597,23318,1,10,13,5,0.3845815607803997,0.1918744500881761,UPI,0.3848045282769774,0,2
1521,50,Tier1,SME,61705,14486,0,19,8,3,0.3670201069243363,0.18678630407188196,UPI,0.23476217486427356,1,69
1522,45,Tier1,Gig,29993,5457,1,19,16,4,0.18850767265828047,0.017231480557229055,UPI,0.1819424532390891,0,1
1523,27,Tier1,Gig,16984,6104,2,22,15,2,0.3696592135995803,0.1394170188451338,UPI,0.3593970796043335,1,110
1524,26,Tier3,SME,85038,25322,1,13,14,1,0.16474845047372422,0.1762041190845456,UPI,0.29777276041299183,0,2
1525,41,Tier2,Startup,61561,24789,3,11,17,2,0.11091048521118663,0.0375939166048992,NetBanking,0.4026737707314696,0,3
1526,22,Tier3,SME,64128,18882,2,20,9,4,0.17250435024095315,0.031218425101413583,UPI,0.2944423652694611,1,71
1527,31,Tier2,Startup,35018,14143,1,18,9,3,0.3481735447216318,0.07566716908118538,UPI,0.4038780055971215,0,0
1528,25,Tier2,Gig,41938,12679,2,10,0,1,0.18439344849115313,0.027896858872242875,UPI,0.30232724498068575,0,3
1529,21,Tier1,MNC,81246,31264,1,11,3,2,0.29112993462739617,0.16808440814851408,UPI,0.38480663663441894,0,3
1530,52,Tier3,MNC,94802,34718,1,20,2,2,0.16946778410708122,0.03437058601766468,UPI,0.36621590261808823,0,2
1531,24,Tier2,SME,47574,10933,2,16,16,5,0.03251884854821566,0.1342086564429159,UPI,0.2298104006390045,0,3
1532,21,Tier1,Gig,73429,17829,1,22,4,3,0.033803249751460825,0.1602729304583935,Card,0.24280597584060792,0,4
1533,52,Tier2,SME,63800,26780,1,17,11,0,0.014225462252966678,0.08265980228049447,UPI,0.4197492163009404,0,3
1534,27,Tier2,Gig,57589,12629,1,23,7,2,0.29586653238445393,0.04331403930567132,Card,0.21929535154282936,0,2
1535,48,Tier1,SME,97039,34861,1,11,13,1,0.09209319043732697,0.08079931734795726,UPI,0.359247312936036,0,0
1536,22,Tier1,MNC,50935,9857,2,19,6,1,0.08731107129586749,0.05762095192699003,Card,0.1935211544124865,0,2
1537,26,Tier1,Gig,84814,31936,3,9,16,1,0.4792272741702097,0.020919293322777997,UPI,0.3765416086966774,0,3
1538,24,Tier2,SME,67628,14674,2,18,9,0,0.17722310342845865,0.05651867567040591,UPI,0.2169811320754717,0,4
1539,45,Tier1,SME,59662,19582,3,13,4,1,0.1124845650581045,0.012510618563050933,UPI,0.3282156146290771,0,2
1540,42,Tier2,MNC,87440,27917,2,15,7,0,0.09822164961012969,0.0453324154016916,UPI,0.3192703568161025,0,4
1541,37,Tier1,MNC,65802,13887,1,20,6,0,0.302954517331597,0.06797742013887641,Card,0.21104221756177624,0,3
1542,29,Tier2,MNC,58071,17271,2,7,13,1,0.09143112316685477,0.13724520993279454,UPI,0.29741178901689314,0,2
1543,24,Tier1,SME,87588,36241,0,10,5,2,0.22476457602588482,0.15867804668357013,NetBanking,0.41376672603553,0,2
1544,40,Tier3,Startup,84985,30098,1,16,0,2,0.20315343630234314,0.009746373665804423,UPI,0.3541566158733894,1,114
1545,28,Tier1,SME,84039,37632,3,13,14,0,0.3142983448736071,0.21671799048954707,UPI,0.44779209652661267,0,1
1546,41,Tier1,MNC,15000,5780,2,16,17,1,0.1623462197633395,0.10408298587667185,UPI,0.38533333333333336,0,2
1547,44,Tier1,MNC,68803,23601,3,13,4,1,0.17254574242182225,0.15055752690696322,UPI,0.3430228333066872,0,2
1548,49,Tier1,SME,64242,20490,1,7,15,1,0.14448309929837425,0.06208853704103426,UPI,0.3189502194825815,0,1
1549,37,Tier1,Gig,59302,25572,2,22,0,2,0.07656112030988765,0.09544173586155937,UPI,0.43121648511011434,0,0
1550,21,Tier2,SME,72195,22243,1,18,6,1,0.21189504365578746,0.010485100301931246,UPI,0.3080961285407577,0,3
1551,30,Tier3,MNC,65211,17659,1,16,0,0,0.12635987226176582,0.020959515287252678,UPI,0.2707978715247428,0,1
1552,50,Tier2,SME,73556,29448,2,8,7,2,0.5105188835364217,0.11079838724694417,UPI,0.4003480341508511,0,2
1553,39,Tier2,Gig,54640,23608,1,9,10,3,0.23760537487187935,0.053739668677143866,UPI,0.43206442166910686,1,58
1554,42,Tier1,Startup,89963,26419,2,16,17,5,0.4344078615350932,0.0732534499389642,Card,0.2936651734602003,0,4
1555,36,Tier2,Gig,75578,14448,2,6,15,3,0.18344954634932273,0.15779401084517944,UPI,0.19116674164439387,0,4
1556,26,Tier2,Gig,70850,23558,2,14,16,6,0.2025643782835218,0.07535289921817598,UPI,0.3325052928722653,0,0
1557,51,Tier1,Startup,69874,26011,0,22,11,2,0.13611775724296737,0.03854012893064688,Wallet,0.37225577468013854,0,0
1558,47,Tier3,Gig,83145,21791,1,21,7,3,0.4786043445952049,0.07100436705877204,Card,0.2620843105418245,1,31
1559,54,Tier1,MNC,80433,30111,3,15,16,1,0.19105555990593098,0.022062212989915824,UPI,0.3743612696281377,0,2
1560,50,Tier2,Gig,57744,17861,2,10,1,4,0.08832377376501868,0.02981107011400172,UPI,0.3093135217511776,0,4
1561,30,Tier3,Gig,79806,19185,1,7,14,3,0.23829451459735942,0.04970723536830559,UPI,0.240395458988046,0,0
1562,29,Tier2,Gig,63481,21510,0,9,17,3,0.20675221412312536,0.013054947787098146,UPI,0.338841543138892,0,2
1563,29,Tier1,SME,98338,26225,0,11,0,2,0.06498429850305254,0.03997856985674451,UPI,0.26668225914702354,1,85
1564,52,Tier2,Startup,81954,31638,3,15,11,3,0.33415898925077203,0.0300945998427025,UPI,0.38604583058789077,0,2
1565,39,Tier1,MNC,47487,7166,1,19,15,1,0.13355973423469136,0.036836152840611536,Wallet,0.1509044580622065,0,1
1566,36,Tier2,Startup,106614,42160,2,14,12,1,0.26167104347300724,0.10873796744222519,NetBanking,0.39544525109272705,0,1
1567,53,Tier1,SME,17959,4345,1,20,17,2,0.20382136463321432,0.002431628984686737,UPI,0.24193997438610168,0,2
1568,41,Tier2,SME,72747,31855,1,8,4,0,0.11322999677702067,0.16735334846589012,Card,0.4378874730229425,0,1
1569,51,Tier3,Startup,46075,17404,2,13,11,1,0.2468504269658438,0.18831064261267494,UPI,0.3777319587628866,0,2
1570,54,Tier1,SME,97643,21707,2,17,14,1,0.3569305362448077,0.09769013506586181,Card,0.22230984299949816,0,2
1571,23,Tier1,MNC,65056,28861,1,6,1,4,0.4178596629257891,0.06993025229251201,NetBanking,0.44363317757009346,0,0
1572,33,Tier2,SME,44124,13231,1,22,10,2,0.2427728789114901,0.02122050902815696,Card,0.299859486900553,0,4
1573,45,Tier1,Startup,54670,16776,2,23,17,3,0.1077637876746387,0.056376829446563845,Card,0.3068593378452533,0,0
1574,48,Tier1,Startup,45721,19333,0,19,8,4,0.2923783956041681,0.03719387738460212,Card,0.4228472693073205,0,1
1575,26,Tier1,Startup,53884,22928,1,18,14,2,0.43093047498131887,0.2599727115024326,UPI,0.4255066439017148,0,3
1576,31,Tier1,MNC,53427,19183,2,9,13,0,0.13416635070369426,0.03609863070182839,UPI,0.35905066726561474,0,2
1577,39,Tier2,Gig,44976,19948,0,9,4,1,0.12898779386441858,0.1508547148129289,Card,0.4435254357879758,1,51
1578,48,Tier2,Startup,65401,16262,2,10,6,2,0.32463882364545726,0.05756084956525685,UPI,0.24865063225332945,0,2
1579,24,Tier1,MNC,67824,14900,0,8,8,4,0.1798557373660515,0.061982280825771,UPI,0.21968624675631046,0,2
1580,41,Tier1,SME,40073,6362,2,16,7,2,0.15142301354095986,0.03382044706650472,Card,0.15876026252089936,0,2
1581,31,Tier1,SME,26834,6813,2,23,10,3,0.25044421956133384,0.06504735678864798,Card,0.2538943131847656,0,2
1582,28,Tier1,SME,66219,21904,2,18,11,1,0.21888305562779545,0.06931584630067632,UPI,0.3307811957293224,0,1
1583,38,Tier2,MNC,70638,17067,2,21,7,2,0.08714062680845905,0.021252563053556193,UPI,0.24161216342478553,0,3
1584,35,Tier1,MNC,74604,24163,2,23,11,3,0.20273651967965287,0.026645871643346974,UPI,0.32388343788536805,0,5
1585,42,Tier2,MNC,71023,11684,1,17,11,3,0.14351737926335392,0.031911316098823674,NetBanking,0.164510088281261,0,3
1586,31,Tier3,MNC,91454,23433,1,7,17,3,0.1308090787347871,0.01969102197122069,UPI,0.25622717431714304,0,2
1587,48,Tier2,MNC,79941,29930,0,22,14,2,0.14512462129015732,0.19818814044621869,Card,0.37440112082660965,0,1
1588,23,Tier2,Gig,113596,20594,2,15,10,1,0.2365356671790584,0.10242081901877986,UPI,0.18129159477446388,0,1
1589,50,Tier1,SME,122012,44467,0,15,3,1,0.1358410827042497,0.06906853582195181,UPI,0.3644477592367964,0,2
1590,22,Tier1,SME,24837,9413,1,23,5,0,0.11030733603080284,0.052542550900395946,UPI,0.37899102145991864,0,3
1591,46,Tier1,Startup,16057,5148,2,18,5,2,0.033177459803703076,0.16828301041427166,Card,0.3206078345892757,0,3
1592,32,Tier2,SME,59852,24888,2,7,5,2,0.36022438404153245,0.08945402475116586,UPI,0.41582570340172426,0,4
1593,34,Tier2,MNC,70084,30582,1,19,17,1,0.4159626885765695,0.006692433774195647,UPI,0.43636207978996633,0,3
1594,21,Tier1,MNC,58482,9380,1,23,9,2,0.24397784269892384,0.05813324704259317,UPI,0.16039123149003112,0,3
1595,44,Tier1,MNC,74071,26200,2,10,17,5,0.5713471962515164,0.15011002387275044,UPI,0.3537146791591851,0,2
1596,26,Tier1,SME,54595,12073,3,14,2,4,0.21856204050157155,0.0746296623979516,Card,0.2211374668009891,0,2
1597,43,Tier2,SME,46120,12565,2,7,12,2,0.022489677957845663,0.12392893784603547,UPI,0.2724414570685169,0,3
1598,45,Tier2,SME,49142,16558,1,18,10,3,0.22021768900726146,0.062287749892677886,UPI,0.3369419234056408,0,1
1599,49,Tier2,SME,55996,20364,2,8,13,2,0.17174186940520045,0.08550162511308607,UPI,0.3636688334881063,0,1
1600,45,Tier3,Gig,76870,30906,0,13,7,0,0.11637090228999063,0.13673284967634766,UPI,0.40205541823858465,0,1
1601,31,Tier1,SME,50265,18176,1,17,9,2,0.3250215017675884,0.18816708280876754,UPI,0.36160350144235553,1,111
1602,46,Tier2,SME,54220,20778,1,21,6,0,0.10630918289871233,0.10222181216727765,UPI,0.383216525267429,0,1
1603,49,Tier2,SME,71404,23543,1,11,12,1,0.20901326695558747,0.24942822286529795,Wallet,0.3297154221052042,0,2
1604,31,Tier1,Startup,56024,10371,2,22,3,2,0.06646770453680126,0.19924844656072044,UPI,0.18511709267456805,0,3
1605,25,Tier3,Startup,82334,12879,2,6,11,0,0.14613640977325285,0.04318896597833202,UPI,0.15642383462482085,0,0
1606,51,Tier1,Startup,41609,12854,2,8,8,4,0.3373038403813765,0.10805325011288805,UPI,0.30892355019346773,0,3
1607,26,Tier2,MNC,37272,13591,2,8,14,3,0.3010651378844144,0.09440212240119393,UPI,0.3646437003648852,0,2
1608,41,Tier2,SME,66092,12072,1,19,0,4,0.1501751412810759,0.19999872665977675,UPI,0.18265448163166495,0,1
1609,29,Tier3,Gig,68085,18981,2,12,3,1,0.07035687123940532,0.18454430000601457,UPI,0.27878387309980174,0,6
1610,25,Tier2,SME,42700,9686,2,6,10,2,0.5274000506787895,0.13961976211224772,UPI,0.2268384074941452,0,3
1611,47,Tier1,Gig,86871,27809,2,20,6,2,0.11189749743146371,0.07961518729968484,UPI,0.3201183363838335,1,117
1612,25,Tier2,SME,98498,26313,1,10,5,2,0.1763286557611568,0.23655704581413814,UPI,0.26714248005035635,0,0
1613,43,Tier2,SME,47442,9983,2,18,16,1,0.15992661889218443,0.14387517113673043,UPI,0.21042536149403482,1,48
1614,44,Tier2,SME,89746,13580,2,15,16,2,0.1358454461848793,0.23594231342256725,UPI,0.15131593608628796,0,1
1615,23,Tier2,SME,15000,3696,1,8,1,1,0.18138458869596735,0.057178101983060496,Wallet,0.2464,0,4
1616,26,Tier1,Gig,81522,24851,2,16,9,4,0.1510591358320684,0.12730548374265502,UPI,0.3048379578518682,0,5
1617,48,Tier2,MNC,42844,18369,1,21,12,0,0.3249104421251542,0.04352290742316438,UPI,0.42874148072075435,0,1
1618,38,Tier3,SME,79521,17354,0,12,14,2,0.2126255374678662,0.10918459457208349,Wallet,0.21823166207668415,0,2
1619,25,Tier1,Startup,40774,12382,2,21,3,4,0.19807324000204668,0.17012887686409806,NetBanking,0.30367390984450876,0,5
1620,54,Tier1,Gig,58630,18758,2,10,15,2,0.22939914837444259,0.10149706827180985,Card,0.31993859798737845,0,2
1621,30,Tier3,Startup,43797,15099,2,11,11,1,0.26495213101972614,0.02257195406836116,UPI,0.3447496403863278,0,1
1622,21,Tier2,Gig,55722,13850,1,9,15,2,0.31562430362323207,0.17579282183891282,Card,0.24855532823660315,0,1
1623,52,Tier3,Gig,96598,17372,3,9,12,2,0.04160297185384752,0.04468966221438707,NetBanking,0.17983809188596037,1,32
1624,21,Tier1,SME,57841,24663,1,10,15,3,0.07570239990211965,0.04709290908807984,UPI,0.42639304299718195,0,2
1625,39,Tier3,Gig,102206,44544,1,17,0,2,0.013076453834786806,0.022035264766043564,UPI,0.43582568538050603,1,58
1626,54,Tier1,Gig,52283,14716,2,8,4,1,0.04936499011389113,0.22294023361157989,UPI,0.28146816364783966,0,0
1627,40,Tier2,MNC,89835,29122,1,15,9,3,0.24062656713773617,0.040801667316225546,UPI,0.32417209328212837,0,1
1628,40,Tier1,Startup,27486,4362,2,10,5,5,0.10364841019979018,0.1742466848115541,UPI,0.15869897402313904,0,4
1629,34,Tier2,MNC,54269,8909,3,8,3,2,0.09995368369177295,0.0768053539690484,UPI,0.16416370303488179,0,1
1630,25,Tier3,Startup,49277,8524,1,20,12,2,0.14625322011509667,0.0030914939531160824,Card,0.1729813097388234,0,1
1631,40,Tier2,MNC,90754,33726,1,15,17,1,0.22605918281203174,0.05339355625510309,UPI,0.37161998369217886,0,1
1632,51,Tier2,Startup,63704,13898,1,11,9,2,0.14484038312914632,0.16347222308396953,UPI,0.2181652643476077,0,2
1633,24,Tier1,SME,18238,3744,2,17,10,1,0.17897668173614545,0.13989098570682656,UPI,0.20528566728807984,0,2
1634,50,Tier2,SME,33797,5154,2,22,10,3,0.18838429287955002,0.009637001821777067,UPI,0.15249874249193715,0,1
1635,35,Tier2,MNC,39746,6234,3,11,7,1,0.37869128321845896,0.25512424067163036,NetBanking,0.15684597192170283,0,2
1636,39,Tier1,Startup,78681,21370,2,10,12,3,0.25255822600507716,0.2536220146441067,Wallet,0.2716030553755036,0,3
1637,26,Tier2,SME,76100,23781,3,18,14,5,0.06491743359033159,0.06605652702222077,Wallet,0.31249671484888303,0,2
1638,42,Tier3,Startup,53992,17478,1,14,2,1,0.2564103894178583,0.1647905231789984,UPI,0.32371462438879833,1,67
1639,27,Tier2,SME,49029,14089,1,18,4,3,0.24716899031608622,0.18493193127443255,UPI,0.2873605417202064,0,0
1640,30,Tier2,MNC,74327,21396,1,9,3,1,0.2959791034931033,0.042546625082749104,UPI,0.2878630914741615,0,1
1641,45,Tier1,SME,37409,14063,2,22,14,2,0.1624264350658804,0.06887870391150074,NetBanking,0.3759255794060253,0,1
1642,22,Tier2,Gig,69153,16380,1,6,11,0,0.10302552640651894,0.21064854560983953,NetBanking,0.23686607956270878,0,3
1643,36,Tier1,MNC,67450,14927,1,10,12,4,0.24654164822690633,0.08283345429229416,UPI,0.2213046701260193,0,3
1644,41,Tier1,Startup,54508,22146,1,17,11,2,0.15511800448306046,0.15389476492234996,UPI,0.4062889851031041,0,3
1645,25,Tier1,MNC,67953,24244,1,15,9,1,0.1800395661396815,0.03992175762727827,UPI,0.3567760069459774,0,0
1646,31,Tier1,Startup,62041,18181,2,12,14,1,0.2137391721765417,0.0325542589248941,UPI,0.29304814558114795,0,3
1647,32,Tier1,MNC,69948,16271,2,23,2,4,0.38769809253487164,0.10214006013872641,UPI,0.2326156573454566,0,3
1648,43,Tier2,SME,33317,6362,1,12,12,1,0.25851186013029437,0.014154635646003914,UPI,0.19095356724795148,0,1
1649,54,Tier1,SME,72290,11655,2,18,15,0,0.3682469198938558,0.05639041432151003,Card,0.1612256190344446,0,0
1650,49,Tier1,MNC,80532,32672,0,13,3,2,0.18160094848925606,0.09522582551008457,UPI,0.4057020811602841,0,2
1651,27,Tier1,SME,66419,21786,1,13,12,2,0.24353415564837413,0.03512452945948467,UPI,0.3280085517698249,0,2
1652,21,Tier2,SME,72024,11793,1,19,1,2,0.10446644955973888,0.04455617245739612,UPI,0.16373708763745418,0,2
1653,22,Tier1,SME,57801,11420,2,12,2,1,0.2347892515375551,0.03245385266915588,UPI,0.1975744364284355,0,1
1654,41,Tier1,Gig,77826,18201,2,13,7,2,0.05401116620940308,0.061026690759169236,Card,0.2338678590702336,0,1
1655,26,Tier2,SME,61304,14033,2,20,17,4,0.20182812299374114,0.003791151281444621,UPI,0.22890839096959414,0,1
1656,28,Tier1,Gig,37041,11650,2,7,6,1,0.031206780447824194,0.09519885057932224,UPI,0.3145163467508977,0,3
1657,49,Tier3,SME,76404,20616,1,13,7,0,0.040338139660714194,0.0012831367945878242,NetBanking,0.2698288047746191,0,0
1658,50,Tier1,MNC,27317,11327,2,11,13,0,0.17426904874184987,0.11819788006125939,UPI,0.4146502178130834,0,2
1659,49,Tier1,MNC,65655,24018,2,14,14,1,0.1131594723666719,0.15122790953335194,Card,0.365821338816541,0,4
1660,29,Tier1,SME,52315,22140,0,16,12,2,0.21987728540587037,0.03516187649915216,UPI,0.42320558157316257,0,2
1661,42,Tier2,SME,51037,20866,1,13,0,1,0.24282761964554242,0.012340920812186877,UPI,0.40884064502223877,1,81
1662,41,Tier1,Gig,63439,27051,0,23,15,0,0.08977426100146389,0.052958663124335434,UPI,0.426409621841454,0,3
1663,27,Tier3,Startup,45814,20341,0,22,4,1,0.2017725640335483,0.07301019169482592,Card,0.4439909198061728,1,89
1664,39,Tier1,SME,70244,17105,1,8,9,1,0.1780886162941638,0.11662389860268145,UPI,0.2435083423495245,0,1
1665,38,Tier2,SME,61135,13015,1,17,13,3,0.32875172162648875,0.01639543711650319,UPI,0.21288950682914862,0,0
1666,34,Tier1,SME,47654,9509,3,11,5,4,0.3734334380815275,0.11212912228827236,Card,0.1995425357787384,1,88
1667,46,Tier1,Startup,86763,29362,2,18,12,4,0.14505376232551045,0.06191078435609784,Card,0.338416145130989,0,0
1668,44,Tier1,MNC,64095,22708,2,14,9,5,0.374392483785933,0.018609181504607487,Card,0.3542866058194867,0,4
1669,39,Tier2,MNC,72616,12805,2,23,2,1,0.18627456428258246,0.1891630421475923,UPI,0.17633854797840695,0,1
1670,45,Tier1,SME,88331,35007,3,23,3,3,0.10821264676170418,0.09413429158392686,UPI,0.3963161291052971,0,1
1671,46,Tier3,MNC,88003,33874,1,7,13,1,0.07816130635185334,0.031874502391785776,UPI,0.38491869595354705,0,1
1672,40,Tier2,Startup,71595,24237,2,7,1,4,0.17095660394453216,0.07221753743509915,UPI,0.3385292269013199,0,3
1673,30,Tier3,MNC,53946,15141,2,6,6,3,0.19692582445943602,0.05354362256589758,NetBanking,0.2806695584473362,0,2
1674,46,Tier1,MNC,31405,6158,3,20,8,1,0.48697914012389404,0.008678049280017877,UPI,0.19608342620601815,0,0
1675,45,Tier2,Gig,64133,19347,2,10,6,2,0.3656427866736277,0.22420671809321013,UPI,0.3016699670996211,0,3
1676,54,Tier2,Gig,81891,16194,0,19,7,2,0.2836074062726168,0.08782239345073976,UPI,0.19775066857163792,0,5
1677,26,Tier2,SME,67086,22238,2,11,17,3,0.5200821972938139,0.05953745774961471,Wallet,0.33148495960409025,0,2
1678,35,Tier3,SME,15000,3644,1,11,0,0,0.10399092735206836,0.008045402819619666,UPI,0.24293333333333333,0,3
1679,52,Tier2,Startup,77401,17352,1,16,17,0,0.18092151919020047,0.05619438096950376,NetBanking,0.22418315008850015,0,3
1680,38,Tier3,MNC,78629,22198,2,19,12,3,0.09603600745360588,0.1730642656242908,NetBanking,0.28231314146180164,0,0
1681,53,Tier2,SME,53975,17499,2,16,16,3,0.12048603843220929,0.13475338738602552,UPI,0.3242056507642427,0,4
1682,21,Tier1,MNC,79767,20758,1,16,11,3,0.15200904976843138,0.16822044978408407,UPI,0.2602329284039766,0,6
1683,22,Tier2,SME,72559,31859,1,19,16,0,0.04601065493974717,0.04160414301062315,Card,0.43907716479003295,0,0
1684,48,Tier1,Gig,46289,7025,2,9,1,2,0.44514569694698797,0.027822139200115448,UPI,0.15176391799347577,0,1
